,url,reference,title,subjects,key_players,key_events,documentation_gateway,transparency,final_act,is_legislative_proposal,Procedure reference,Procedure type,Procedure subtype,Legislative instrument,Amendments and repeals,Legal basis,Stage reached in procedure,Committee dossier,Mandatory consultation of other institutions,Other legal basis
0,https://oeil.europarl.europa.eu/oeil/en/procedure-file?reference=2025/0255(COD),2025/0255(COD),Justice programme 2028-2034,"7.40.02 Judicial cooperation in civil and commercial matters, 7.40.04 Judicial cooperation in criminal matters","{'European Parliament': [{'Joint committee responsible': 'JURI Legal Affairs', 'Rapporteur': '', 'Appointed': ''}, {'Joint committee responsible': 'LIBE Civil Liberties, Justice and Home Affairs', 'Rapporteur': '', 'Appointed': '', 'Shadow rapporteurs': ['RADEV Emil (EPP)']}, {'Committee for budgetary assessment': 'BUDG Budgets', 'Rapporteur for budgetary assessment': '', 'Appointed': ''}], 'Council of the European Union': [], 'European Commission': [{'Commission DG': 'Justice and Consumers', 'Commissioner': 'MCGRATH Michael'}]}","{'03/09/2025': [{'Date': '03/09/2025', 'Event': 'Legislative proposal published', 'Reference': [{'text': 'COM(2025)0463', 'href': 'https://www.europarl.europa.eu/RegData/docs_autres_institutions/commission_europeenne/com/2025/0463/COM_COM(2025)0463_EN.pdf'}, {'text': '', 'href': 'https://eur-lex.europa.eu/smartapi/cgi/sga_doc?smartapi!celexplus!prod!DocNumber&lg=EN&type_doc=COMfinal&an_doc=2025&nu_doc=0463'}], 'Summary': [{'text': 'Summary', 'href': '/oeil/en/document-summary?id=1839288'}]}], '20/10/2025': [{'Date': '20/10/2025', 'Event': 'Committee referral announced in Parliament, 1st reading', 'Reference': '', 'Summary': ''}, {'Date': '20/10/2025', 'Event': 'Referral to joint committee announced in Parliament', 'Reference': '', 'Summary': ''}]}","[{'Institution': 'European Commission', 'Document type': 'Document attached to the procedure', 'Reference': ""{'text': '', 'href': 'https://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=SWD:2025:0550:FIN:EN:PDF'}"", 'Date': '17/07/2025', 'Summary': ''}, {'Institution': 'European Commission', 'Document type': 'Document attached to the procedure', 'Reference': ""{'text': '', 'href': 'https://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=SWD:2025:0551:FIN:EN:PDF'}"", 'Date': '17/07/2025', 'Summary': ''}, {'Institution': 'European Commission', 'Document type': 'Legislative proposal', 'Reference': ""{'text': 'COM(2025)0463', 'href': 'https://www.europarl.europa.eu/RegData/docs_autres_institutions/commission_europeenne/com/2025/0463/COM_COM(2025)0463_EN.pdf'}, {'text': '', 'href': 'https://eur-lex.europa.eu/smartapi/cgi/sga_doc?smartapi!celexplus!prod!DocNumber&lg=EN&type_doc=COMfinal&an_doc=2025&nu_doc=0463'}"", 'Date': '03/09/2025', 'Summary': ""{'text': 'Summary', 'href': '/oeil/en/document-summary?id=1839288'}""}, {'Institution': 'National parliaments', 'Document type': 'Contribution', 'Parliament/Chamber': 'IT_CHAMBER', 'Reference': ""{'text': 'COM(2025)0463', 'href': 'https://connectfolx.europarl.europa.eu/connefof/app/exp/COM(2025)0463'}"", 'Date': '17/11/2025', 'Summary': ''}, {'Institution': 'National parliaments', 'Document type': 'Contribution', 'Parliament/Chamber': 'ES_PARLIAMENT', 'Reference': ""{'text': 'COM(2025)0463', 'href': 'https://connectfolx.europarl.europa.eu/connefof/app/exp/COM(2025)0463'}"", 'Date': '26/11/2025', 'Summary': ''}]",,,False,2025/0255(COD),COD - Ordinary legislative procedure (ex-codecision procedure),Legislation,Regulation,"[{'text': 'Repealing Regulation 2021/693'}, {'text': '2018/0208(COD)', 'href': '/oeil/en/procedure-file?reference=2018/0208(COD)'}]",Rules of Procedure EP 58 Treaty on the Functioning of the EU TFEU 081-p1 Treaty on the Functioning of the EU TFEU 082-p1 Treaty on the Functioning of the EU TFEU 081-p2,Awaiting committee decision,CJ03/10/03804,,
1,https://oeil.europarl.europa.eu/oeil/en/procedure-file?reference=2025/0405(COD),2025/0405(COD),Placing on the market of genetically modified micro-organisms and the processing of organs,"3.10.09.06 Agro-genetics, GMOs, 4.60.02 Consumer information, advertising, labelling, 4.60.04.04 Food safety","{'European Parliament': [{'Joint committee responsible': 'Pending final decision', 'Rapporteur': 'Pending final decision', 'Appointed': 'Pending final decision'}], 'Council of the European Union': [], 'European Economic and Social Committee': [], 'European Committee of the Regions': []}","{'16/12/2025': [{'Date': '16/12/2025', 'Event': 'Legislative proposal published', 'Reference': [{'text': 'COM(2025)1031', 'href': 'https://www.europarl.europa.eu/RegData/docs_autres_institutions/commission_europeenne/com/2025/1031/COM_COM(2025)1031_EN.pdf'}], 'Summary': ''}]}","[{'Institution': 'European Commission', 'Document type': 'Legislative proposal', 'Reference': ""{'text': 'COM(2025)1031', 'href': 'https://www.europarl.europa.eu/RegData/docs_autres_institutions/commission_europeenne/com/2025/1031/COM_COM(2025)1031_EN.pdf'}"", 'Date': '16/12/2025', 'Summary': ''}]",,,True,2025/0405(COD),COD - Ordinary legislative procedure (ex-codecision procedure),Legislation,Directive,"[{'text': 'Amending Directive 2001/18/EC'}, {'text': '1998/0072(COD)', 'href': '/oeil/en/procedure-file?reference=1998/0072(COD)'}, {'text': 'Amending Directive  2010/53/EU'}, {'text': '2008/0238(COD)', 'href': '/oeil/en/procedure-file?reference=2008/0238(COD)'}]",Treaty on the Functioning of the EU TFEU 114 Treaty on the Functioning of the EU TFEU 168-p4,Preparatory phase in Parliament,,"[{'text': 'European Economic and Social Committee', 'href': 'http://www.eesc.europa.eu/'}, {'text': 'European Committee of the Regions', 'href': 'http://www.cor.europa.eu/'}]",
2,https://oeil.europarl.europa.eu/oeil/en/procedure-file?reference=2025/0540(COD),2025/0540(COD),"Union support for asylum, migration and integration 2028–2034","7.10 Free movement and integration of third-country nationals, 7.10.06 Asylum, refugees, displaced persons; Asylum, Migration and Integration Fund (AMIF), 7.10.08 Migration policy","{'European Parliament': [{'Committee responsible': 'LIBE Civil Liberties, Justice and Home Affairs', 'Rapporteur': '', 'Appointed': ''}, {'Committee for opinion': 'AFET Foreign Affairs', 'Rapporteur for opinion': 'The committee decided not to give an opinion.', 'Appointed': ''}, {'Committee for opinion': 'DEVE Development', 'Rapporteur for opinion': '', 'Appointed': ''}, {'Committee for budgetary assessment': 'BUDG Budgets', 'Rapporteur for budgetary assessment': '', 'Appointed': ''}], 'Council of the European Union': [], 'European Commission': [{'Commission DG': 'Migration and Home Affairs', 'Commissioner': 'VIRKKUNEN Henna'}]}","{'16/07/2025': [{'Date': '16/07/2025', 'Event': 'Legislative proposal published', 'Reference': [{'text': 'COM(2025)0540', 'href': 'https://www.europarl.europa.eu/RegData/docs_autres_institutions/commission_europeenne/com/2025/0540/COM_COM(2025)0540_EN.pdf'}, {'text': '', 'href': 'https://eur-lex.europa.eu/smartapi/cgi/sga_doc?smartapi!celexplus!prod!DocNumber&lg=EN&type_doc=COMfinal&an_doc=2025&nu_doc=0540'}], 'Summary': [{'text': 'Summary', 'href': '/oeil/en/document-summary?id=1830794'}]}], '23/10/2025': [{'Date': '23/10/2025', 'Event': 'Committee referral announced in Parliament, 1st reading', 'Reference': '', 'Summary': ''}]}","[{'Institution': 'European Commission', 'Document type': 'Legislative proposal', 'Reference': ""{'text': 'COM(2025)0540', 'href': 'https://www.europarl.europa.eu/RegData/docs_autres_institutions/commission_europeenne/com/2025/0540/COM_COM(2025)0540_EN.pdf'}, {'text': '', 'href': 'https://eur-lex.europa.eu/smartapi/cgi/sga_doc?smartapi!celexplus!prod!DocNumber&lg=EN&type_doc=COMfinal&an_doc=2025&nu_doc=0540'}"", 'Date': '16/07/2025', 'Summary': ""{'text': 'Summary', 'href': '/oeil/en/document-summary?id=1830794'}""}, {'Institution': 'National parliaments', 'Document type': 'Contribution', 'Parliament/Chamber': 'IT_CHAMBER', 'Reference': ""{'text': 'COM(2025)0540', 'href': 'https://connectfolx.europarl.europa.eu/connefof/app/exp/COM(2025)0540'}"", 'Date': '21/10/2025', 'Summary': ''}, {'Institution': 'National parliaments', 'Document type': 'Contribution', 'Parliament/Chamber': 'ES_PARLIAMENT', 'Reference': ""{'text': 'COM(2025)0540', 'href': 'https://connectfolx.europarl.europa.eu/connefof/app/exp/COM(2025)0540'}"", 'Date': '28/10/2025', 'Summary': ''}]","{'Other Members': [{'Name': [{'text': 'ASENS LLODRÀ Jaume', 'href': 'https://www.europarl.europa.eu/meps/en/257015'}], 'Date': '19/11/2025', 'Interest representatives': 'International Rescue Committee Inc'}]}",,True,2025/0540(COD),COD - Ordinary legislative procedure (ex-codecision procedure),Legislation,Regulation,,Rules of Procedure EP 58 Treaty on the Functioning of the EU TFEU 079-p2 Treaty on the Functioning of the EU TFEU 078-p2 Treaty on the Functioning of the EU TFEU 079-p4,Awaiting committee decision,LIBE/10/03652,,
3,https://oeil.europarl.europa.eu/oeil/en/procedure-file?reference=2025/0550(COD),2025/0550(COD),'AgoraEU' programme 2028–2034,"1.20 Citizen's rights, 4.10.03 Child protection, children's rights, 4.10.09 Women condition and rights, 4.45 Common cultural area, cultural diversity","{'European Parliament': [{'Joint committee responsible': 'CULT Culture and Education', 'Rapporteur': 'RAFOWICZ Emma (S&D)', 'Appointed': '27/10/2025'}, {'Joint committee responsible': 'LIBE Civil Liberties, Justice and Home Affairs', 'Rapporteur': 'KUHNKE Alice (Greens/EFA)', 'Appointed': '27/10/2025', 'Shadow rapporteurs': ['BELLAMY François-Xavier (EPP)', 'ŚMISZEK Krzysztof (S&D)', 'LÁSZLÓ András (PfE)', 'CIRIANI Alessandro (ECR)', 'VALCHEV Ivaylo (ECR)', 'CIFROVÁ OSTRIHOŇOVÁ Veronika (Renew)', 'RIBA I GINER Diana (Greens/EFA)', 'BARRENA ARZA Pernando (The Left)', 'FURORE Mario (The Left)']}, {'Committee for opinion': 'CONT Budgetary Control', 'Rapporteur for opinion': '', 'Appointed': ''}, {'Committee for opinion': 'FEMM Women’s Rights and Gender Equality', 'Rapporteur for opinion': '', 'Appointed': ''}, {'Committee for budgetary assessment': 'BUDG Budgets', 'Rapporteur for budgetary assessment': '', 'Appointed': ''}], 'Council of the European Union': [], 'European Commission': [{'Commission DG': 'Communications Networks, Content and Technology', 'Commissioner': 'MCGRATH Michael'}], 'European Economic and Social Committee': [], 'European Committee of the Regions': []}","{'16/07/2025': [{'Date': '16/07/2025', 'Event': 'Legislative proposal published', 'Reference': [{'text': 'COM(2025)0550', 'href': 'https://www.europarl.europa.eu/RegData/docs_autres_institutions/commission_europeenne/com/2025/0550/COM_COM(2025)0550_EN.pdf'}, {'text': '', 'href': 'https://eur-lex.europa.eu/smartapi/cgi/sga_doc?smartapi!celexplus!prod!DocNumber&lg=EN&type_doc=COMfinal&an_doc=2025&nu_doc=0550'}], 'Summary': [{'text': 'Summary', 'href': '/oeil/en/document-summary?id=1830684'}]}], '23/10/2025': [{'Date': '23/10/2025', 'Event': 'Committee referral announced in Parliament, 1st reading', 'Reference': '', 'Summary': ''}, {'Date': '23/10/2025', 'Event': 'Referral to joint committee announced in Parliament', 'Reference': '', 'Summary': ''}]}","[{'Institution': 'European Commission', 'Document type': 'Legislative proposal', 'Reference': ""{'text': 'COM(2025)0550', 'href': 'https://www.europarl.europa.eu/RegData/docs_autres_institutions/commission_europeenne/com/2025/0550/COM_COM(2025)0550_EN.pdf'}, {'text': '', 'href': 'https://eur-lex.europa.eu/smartapi/cgi/sga_doc?smartapi!celexplus!prod!DocNumber&lg=EN&type_doc=COMfinal&an_doc=2025&nu_doc=0550'}"", 'Date': '16/07/2025', 'Summary': ""{'text': 'Summary', 'href': '/oeil/en/document-summary?id=1830684'}""}, {'Institution': 'European Commission', 'Document type': 'Document attached to the procedure', 'Reference': 'SEC(2025)0547', 'Date': '17/07/2025', 'Summary': ''}, {'Institution': 'European Commission', 'Document type': 'Document attached to the procedure', 'Reference': ""{'text': '', 'href': 'https://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=SWD:2025:0550:FIN:EN:PDF'}"", 'Date': '17/07/2025', 'Summary': ''}, {'Institution': 'European Commission', 'Document type': 'Document attached to the procedure', 'Reference': ""{'text': '', 'href': 'https://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=SWD:2025:0551:FIN:EN:PDF'}"", 'Date': '17/07/2025', 'Summary': ''}, {'Institution': 'National parliaments', 'Document type': 'Contribution', 'Parliament/Chamber': 'IT_CHAMBER', 'Reference': ""{'text': 'COM(2025)0550', 'href': 'https://connectfolx.europarl.europa.eu/connefof/app/exp/COM(2025)0550'}"", 'Date': '18/11/2025', 'Summary': ''}, {'Institution': 'National parliaments', 'Document type': 'Contribution', 'Parliament/Chamber': 'ES_PARLIAMENT', 'Reference': ""{'text': 'COM(2025)0550', 'href': 'https://connectfolx.europarl.europa.eu/connefof/app/exp/COM(2025)0550'}"", 'Date': '26/11/2025', 'Summary': ''}]","{'Rapporteurs, Shadow Rapporteurs and Committee Chairs': [{'Name': [{'text': 'RIBA I GINER Diana', 'href': 'https://www.europarl.europa.eu/meps/en/197832'}], 'Role': 'Shadow rapporteur', 'Committee': [{'text': 'CULT', 'href': 'https://www.europarl.europa.eu/committes/en/CULT'}], 'Date': '09/12/2025', 'Interest representatives': 'FEDECINE'}, {'Name': [{'text': 'RIBA I GINER Diana', 'href': 'https://www.europarl.europa.eu/meps/en/197832'}], 'Role': 'Shadow rapporteur', 'Committee': [{'text': 'CULT', 'href': 'https://www.europarl.europa.eu/committes/en/CULT'}], 'Date': '03/12/2025', 'Interest representatives': 'EUROCINEMA, Association de producteurs de cinéma et de télévision Asociación PATE PROG'}, {'Name': [{'text': 'RIBA I GINER Diana', 'href': 'https://www.europarl.europa.eu/meps/en/197832'}], 'Role': 'Shadow rapporteur', 'Committee': [{'text': 'CULT', 'href': 'https://www.europarl.europa.eu/committes/en/CULT'}], 'Date': '02/12/2025', 'Interest representatives': 'EUROPEAN PRODUCERS CLUB'}, {'Name': [{'text': 'RIBA I GINER Diana', 'href': 'https://www.europarl.europa.eu/meps/en/197832'}], 'Role': 'Shadow rapporteur', 'Committee': [{'text': 'CULT', 'href': 'https://www.europarl.europa.eu/committes/en/CULT'}], 'Date': '01/12/2025', 'Interest representatives': 'ProAnimar'}, {'Name': [{'text': 'RIBA I GINER Diana', 'href': 'https://www.europarl.europa.eu/meps/en/197832'}], 'Role': 'Shadow rapporteur', 'Committee': [{'text': 'CULT', 'href': 'https://www.europarl.europa.eu/committes/en/CULT'}], 'Date': '26/11/2025', 'Interest representatives': 'Association of Commercial Television and Video on Demand Services in Europe'}], 'Other Members': [{'Name': [{'text': 'RIBA I GINER Diana', 'href': 'https://www.europarl.europa.eu/meps/en/197832'}], 'Date': '04/12/2025', 'Interest representatives': 'European Film Agency Directors'}, {'Name': [{'text': 'SCHEURING-WIELGUS Joanna', 'href': 'https://www.europarl.europa.eu/meps/en/257084'}], 'Date': '25/11/2025', 'Interest representatives': 'Association of Commercial Television and Video on Demand Services in Europe'}]}",,True,2025/0550(COD),COD - Ordinary legislative procedure (ex-codecision procedure),Legislation,Regulation,"[{'text': 'Repealing Regulation 2021/818'}, {'text': '2018/0190(COD)', 'href': '/oeil/en/procedure-file?reference=2018/0190(COD)'}, {'text': 'Repealing Regulation  2021/692'}, {'text': '2018/0207(COD)', 'href': '/oeil/en/procedure-file?reference=2018/0207(COD)'}]",Rules of Procedure EP 58 Rules of Procedure EP 59 Treaty on the Functioning of the EU TFEU 168-p5 Treaty on the Functioning of the EU TFEU 173-p3 Treaty on the Functioning of the EU TFEU 024-p1 Treaty on the Functioning of the EU TFEU 167-p5 Treaty on the Functioning of the EU TFEU 019-p2 Treaty on the Functioning of the EU TFEU 021-p2,Awaiting committee decision,CJ65/10/03702,"[{'text': 'European Economic and Social Committee', 'href': 'http://www.eesc.europa.eu/'}, {'text': 'European Committee of the Regions', 'href': 'http://www.cor.europa.eu/'}]",
4,https://oeil.europarl.europa.eu/oeil/en/procedure-file?reference=2025/0227(COD),2025/0227(COD),Global Europe,"6.20 Common commercial policy in general, 8.70 Budget of the Union, 8.70.02 Financial regulations","{'European Parliament': [{'Joint committee responsible': 'AFET Foreign Affairs', 'Rapporteur': '', 'Appointed': ''}, {'Joint committee responsible': 'DEVE Development', 'Rapporteur': '', 'Appointed': '', 'Shadow rapporteurs': ['BARNA Dan (Renew)', 'SATOURI Mounir (Greens/EFA)']}, {'Committee for opinion': 'SEDE Security and Defence', 'Rapporteur for opinion': 'The committee decided not to give an opinion.', 'Appointed': ''}, {'Committee for opinion': 'INTA International Trade', 'Rapporteur for opinion': 'The committee decided not to give an opinion.', 'Appointed': ''}, {'Committee for opinion': 'BUDG Budgets', 'Rapporteur for opinion': 'The committee decided not to give an opinion.', 'Appointed': ''}, {'Committee for opinion': 'CONT Budgetary Control', 'Rapporteur for opinion': '', 'Appointed': ''}, {'Committee for opinion': 'PECH Fisheries', 'Rapporteur for opinion': '', 'Appointed': ''}, {'Committee for opinion': 'LIBE Civil Liberties, Justice and Home Affairs', 'Rapporteur for opinion': '', 'Appointed': ''}, {'Committee for opinion': 'FEMM Women’s Rights and Gender Equality', 'Rapporteur for opinion': '', 'Appointed': ''}, {'Committee for budgetary assessment': 'BUDG Budgets', 'Rapporteur for budgetary assessment': '', 'Appointed': ''}], 'Council of the European Union': [], 'European Court of Auditors': []}","{'16/07/2025': [{'Date': '16/07/2025', 'Event': 'Legislative proposal published', 'Reference': [{'text': 'COM(2025)0551', 'href': 'https://www.europarl.europa.eu/RegData/docs_autres_institutions/commission_europeenne/com/2025/0551/COM_COM(2025)0551_EN.pdf'}, {'text': '', 'href': 'https://eur-lex.europa.eu/smartapi/cgi/sga_doc?smartapi!celexplus!prod!DocNumber&lg=EN&type_doc=COMfinal&an_doc=2025&nu_doc=0551'}], 'Summary': [{'text': 'Summary', 'href': '/oeil/en/document-summary?id=1830710'}]}], '23/10/2025': [{'Date': '23/10/2025', 'Event': 'Committee referral announced in Parliament, 1st reading', 'Reference': '', 'Summary': ''}, {'Date': '23/10/2025', 'Event': 'Referral to joint committee announced in Parliament', 'Reference': '', 'Summary': ''}]}","[{'Institution': 'European Commission', 'Document type': 'Legislative proposal', 'Reference': ""{'text': 'COM(2025)0551', 'href': 'https://www.europarl.europa.eu/RegData/docs_autres_institutions/commission_europeenne/com/2025/0551/COM_COM(2025)0551_EN.pdf'}, {'text': '', 'href': 'https://eur-lex.europa.eu/smartapi/cgi/sga_doc?smartapi!celexplus!prod!DocNumber&lg=EN&type_doc=COMfinal&an_doc=2025&nu_doc=0551'}"", 'Date': '16/07/2025', 'Summary': ""{'text': 'Summary', 'href': '/oeil/en/document-summary?id=1830710'}""}, {'Institution': 'European Commission', 'Document type': 'Document attached to the procedure', 'Reference': 'SEC(2025)0548', 'Date': '17/07/2025', 'Summary': ''}, {'Institution': 'European Commission', 'Document type': 'Document attached to the procedure', 'Reference': ""{'text': '', 'href': 'https://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=SWD:2025:0552:FIN:EN:PDF'}"", 'Date': '17/07/2025', 'Summary': ''}, {'Institution': 'European Commission', 'Document type': 'Document attached to the procedure', 'Reference': ""{'text': '', 'href': 'https://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=SWD:2025:0553:FIN:EN:PDF'}"", 'Date': '17/07/2025', 'Summary': ''}, {'Institution': 'National parliaments', 'Document type': 'Contribution', 'Parliament/Chamber': 'SK_PARLIAMENT', 'Reference': ""{'text': 'COM(2025)0551', 'href': 'https://connectfolx.europarl.europa.eu/connefof/app/exp/COM(2025)0551'}"", 'Date': '30/10/2025', 'Summary': ''}, {'Institution': 'National parliaments', 'Document type': 'Contribution', 'Parliament/Chamber': 'ES_PARLIAMENT', 'Reference': ""{'text': 'COM(2025)0551', 'href': 'https://connectfolx.europarl.europa.eu/connefof/app/exp/COM(2025)0551'}"", 'Date': '26/11/2025', 'Summary': ''}]",,,True,2025/0227(COD),COD - Ordinary legislative procedure (ex-codecision procedure),Legislation,Regulation,,Rules of Procedure EP 58 Rules of Procedure EP 59 Treaty on the Functioning of the EU TFEU 212 Treaty on the Functioning of the EU TFEU 209-p2 Treaty on the Functioning of the EU TFEU 322-p1 Treaty on the Functioning of the EU TFEU 209-p1,Awaiting committee decision,CJ19/10/03697,"[{'text': 'European Court of Auditors', 'href': 'http://eca.europa.eu'}]",
5,https://oeil.europarl.europa.eu/oeil/en/procedure-file?reference=2025/0423(COD),2025/0423(COD),Calculation of emission credits for heavy-duty vehicles for the reporting periods of the years 2025 to 2029,"3.20.05 Road transport: passengers and freight, 3.60.02 Oil industry, motor fuels, 3.70.02 Atmospheric pollution, motor vehicle pollution","{'European Parliament': [{'Committee responsible': 'Pending final decision', 'Rapporteur': 'Pending final decision', 'Appointed': 'Pending final decision'}, {'Committee for opinion': 'Pending final decision', 'Rapporteur for opinion': 'Pending final decision', 'Appointed': 'Pending final decision'}], 'Council of the European Union': [], 'European Economic and Social Committee': [], 'European Committee of the Regions': []}","{'16/12/2025': [{'Date': '16/12/2025', 'Event': 'Legislative proposal published', 'Reference': [{'text': 'COM(2025)0784', 'href': 'https://www.europarl.europa.eu/RegData/docs_autres_institutions/commission_europeenne/com/2025/0784/COM_COM(2025)0784_EN.pdf'}, {'text': '', 'href': 'https://eur-lex.europa.eu/smartapi/cgi/sga_doc?smartapi!celexplus!prod!DocNumber&lg=EN&type_doc=COMfinal&an_doc=2025&nu_doc=0784'}], 'Summary': ''}]}","[{'Institution': 'European Commission', 'Document type': 'Legislative proposal', 'Reference': ""{'text': 'COM(2025)0784', 'href': 'https://www.europarl.europa.eu/RegData/docs_autres_institutions/commission_europeenne/com/2025/0784/COM_COM(2025)0784_EN.pdf'}, {'text': '', 'href': 'https://eur-lex.europa.eu/smartapi/cgi/sga_doc?smartapi!celexplus!prod!DocNumber&lg=EN&type_doc=COMfinal&an_doc=2025&nu_doc=0784'}"", 'Date': '16/12/2025', 'Summary': ''}]",,,True,2025/0423(COD),COD - Ordinary legislative procedure (ex-codecision procedure),Legislation,Regulation,"[{'text': 'Amending Regulation 2019/1242'}, {'text': '2018/0143(COD)', 'href': '/oeil/en/procedure-file?reference=2018/0143(COD)'}]",Treaty on the Functioning of the EU TFEU 192-p1,Preparatory phase in Parliament,,"[{'text': 'European Economic and Social Committee', 'href': 'http://www.eesc.europa.eu/'}, {'text': 'European Committee of the Regions', 'href': 'http://www.cor.europa.eu/'}]",
6,https://oeil.europarl.europa.eu/oeil/en/procedure-file?reference=2025/0422(COD),2025/0422(COD),,,,,,,,False,,,,,,,,,,
7,https://oeil.europarl.europa.eu/oeil/en/procedure-file?reference=2025/0385(COD),2025/0385(COD),Amendments to the Critical Raw Materials Act,"3.40 Industrial policy, 3.40.14 Industrial competitiveness, 3.40.16 Raw materials, 3.70.20 Sustainable development, 6.30.02 Financial and technical cooperation and assistance","{'European Parliament': [{'Committee responsible': 'Pending final decision', 'Rapporteur': 'Pending final decision', 'Appointed': 'Pending final decision'}, {'Committee for opinion': 'Pending final decision', 'Rapporteur for opinion': 'Pending final decision', 'Appointed': 'Pending final decision'}], 'Council of the European Union': [], 'European Commission': [{'Commission DG': 'Internal Market, Industry, Entrepreneurship and SMEs', 'Commissioner': 'SÉJOURNÉ Stéphane'}], 'European Economic and Social Committee': [], 'European Committee of the Regions': []}","{'03/12/2025': [{'Date': '03/12/2025', 'Event': 'Legislative proposal published', 'Reference': [{'text': 'COM(2025)0946', 'href': 'https://www.europarl.europa.eu/RegData/docs_autres_institutions/commission_europeenne/com/2025/0946/COM_COM(2025)0946_EN.pdf'}, {'text': '', 'href': 'https://eur-lex.europa.eu/smartapi/cgi/sga_doc?smartapi!celexplus!prod!DocNumber&lg=EN&type_doc=COMfinal&an_doc=2025&nu_doc=0946'}], 'Summary': [{'text': 'Summary', 'href': '/oeil/en/document-summary?id=1875832'}]}]}","[{'Institution': 'European Commission', 'Document type': 'Document attached to the procedure', 'Reference': ""{'text': 'COM(2025)0945', 'href': 'https://www.europarl.europa.eu/RegData/docs_autres_institutions/commission_europeenne/com/2025/0945/COM_COM(2025)0945_EN.pdf'}, {'text': '', 'href': 'https://eur-lex.europa.eu/smartapi/cgi/sga_doc?smartapi!celexplus!prod!DocNumber&lg=EN&type_doc=COMfinal&an_doc=2025&nu_doc=0945'}"", 'Date': '03/12/2025', 'Summary': ''}, {'Institution': 'European Commission', 'Document type': 'Legislative proposal', 'Reference': ""{'text': 'COM(2025)0946', 'href': 'https://www.europarl.europa.eu/RegData/docs_autres_institutions/commission_europeenne/com/2025/0946/COM_COM(2025)0946_EN.pdf'}, {'text': '', 'href': 'https://eur-lex.europa.eu/smartapi/cgi/sga_doc?smartapi!celexplus!prod!DocNumber&lg=EN&type_doc=COMfinal&an_doc=2025&nu_doc=0946'}"", 'Date': '03/12/2025', 'Summary': ""{'text': 'Summary', 'href': '/oeil/en/document-summary?id=1875832'}""}]",,,False,2025/0385(COD),COD - Ordinary legislative procedure (ex-codecision procedure),Legislation,Regulation,"[{'text': 'Amending Regulation  2024/1252'}, {'text': '2023/0079(COD)', 'href': '/oeil/en/procedure-file?reference=2023/0079(COD)'}]",Treaty on the Functioning of the EU TFEU 114,Preparatory phase in Parliament,,"[{'text': 'European Economic and Social Committee', 'href': 'http://www.eesc.europa.eu/'}, {'text': 'European Committee of the Regions', 'href': 'http://www.cor.europa.eu/'}]",
